id,category,product_id,id.1,quantity,product_id.1,fs_receipt_id,created_date,last_modified_date,created_by,last_modified_by,discount_id
20204,meat/meat-products,5012,5012,2.0,3909,553,,,,,
20205,basic/spread,5012,5012,2.0,3909,553,,,,,
20056,frozen/instant,5013,5013,1.0,3910,553,,,,,
20057,drinks/alcohol,5013,5013,1.0,3910,553,,,,,
20058,snacks/sweet,5013,5013,1.0,3910,553,,,,,
20059,dairy/cheese,5014,5014,1.0,990,553,,,,,
20060,drinks/beer,5014,5014,1.0,990,553,,,,,
20061,pastry/sweet,5014,5014,1.0,990,553,,,,,
20062,home/maintenence,5015,5015,1.0,2390,553,,,,,
20063,baby/supplies-hygiene,5015,5015,1.0,2390,553,,,,,
20064,drinks/juice,5015,5015,1.0,2390,553,,,,,
20065,drinks/alcohol,5016,5016,1.0,3911,553,,,,,
20066,drugstore/beauty,5016,5016,1.0,3911,553,,,,,
20067,pastry/sweet,5016,5016,1.0,3911,553,,,,,
20068,drinks/beer,5017,5017,1.0,2381,553,,,,,
20069,dairy/lact-free,5017,5017,1.0,2381,553,,,,,
20070,snacks/sweet,5017,5017,1.0,2381,553,,,,,
20206,home/plants-garden,5018,5018,1.0,604,553,,,,,
20207,free-time/books-news-magazines,5018,5018,1.0,604,553,,,,,
20208,fruits-veg/dried-nuts,5018,5018,1.0,604,553,,,,,
20209,home/plants-garden,5019,5019,1.0,1073,553,,,,,
20210,free-time/books-news-magazines,5019,5019,1.0,1073,553,,,,,
20211,fruits-veg/dried-nuts,5019,5019,1.0,1073,553,,,,,
20077,fruits-veg/vegetable,5020,5020,1.0,605,553,,,,,
20078,snacks/salty,5020,5020,1.0,605,553,,,,,
20079,frozen/instant,5020,5020,1.0,605,553,,,,,
20080,drinks/beer,5021,5021,1.0,3912,553,,,,,
20081,home/plants-garden,5021,5021,1.0,3912,553,,,,,
20082,basic/baking,5021,5021,1.0,3912,553,,,,,
20083,meat/meat,5022,5022,1.07,3913,553,,,,,
20084,meat/meat-products,5022,5022,1.07,3913,553,,,,,
20085,dairy/cream,5022,5022,1.07,3913,553,,,,,
20086,meat/meat,5023,5023,1.0,3914,553,,,,,
20087,meat/meat-products,5023,5023,1.0,3914,553,,,,,
20088,fashion/clothes,5023,5023,1.0,3914,553,,,,,
20089,home/maintenence,5024,5024,1.0,3915,553,,,,,
20090,basic/pasta,5024,5024,1.0,3915,553,,,,,
20091,home/office,5024,5024,1.0,3915,553,,,,,
20092,drinks/alcohol,5025,5025,1.0,648,553,,,,,
20093,drinks/wine,5025,5025,1.0,648,553,,,,,
20094,dairy/joghurts,5025,5025,1.0,648,553,,,,,
20095,basic/sauces,5026,5026,1.0,628,553,,,,,
20096,basic/flavoring,5026,5026,1.0,628,553,,,,,
20097,basic/pasta,5026,5026,1.0,628,553,,,,,
20098,snacks/sweet,5027,5027,1.0,3916,553,,,,,
20099,dairy/cheese,5027,5027,1.0,3916,553,,,,,
20100,drinks/alcohol,5027,5027,1.0,3916,553,,,,,
20101,dairy/butter,5028,5028,8.0,3917,553,,,,,
20102,pastry/sweet,5028,5028,8.0,3917,553,,,,,
20103,basic/oil-acid-grease,5028,5028,8.0,3917,553,,,,,
20104,basic/sauces,5029,5029,1.0,373,553,,,,,
20105,basic/spread,5029,5029,1.0,373,553,,,,,
20106,basic/pasta,5029,5029,1.0,373,553,,,,,
20107,basic/jams-marmelade-honey,5030,5030,2.0,3918,553,,,,,
20108,fashion/clothes,5030,5030,2.0,3918,553,,,,,
20109,home/accessories,5030,5030,2.0,3918,553,,,,,
20113,meat/meat-products,5031,5031,1.0,3919,554,,,,,
20114,basic/spread,5031,5031,1.0,3919,554,,,,,
20115,drinks/mineral-water,5031,5031,1.0,3919,554,,,,,
20116,basic/spread,5032,5032,1.0,3920,554,,,,,
20117,dairy/cream,5032,5032,1.0,3920,554,,,,,
20118,meat/meat-products,5032,5032,1.0,3920,554,,,,,
20119,fruits-veg/vegetable,5033,5033,1.884,3921,555,,,,,
20120,home/plants-garden,5033,5033,1.884,3921,555,,,,,
20121,drinks/beer,5033,5033,1.884,3921,555,,,,,
20122,dairy/cheese,5034,5034,2.0,1005,555,,,,,
20123,drinks/alcohol,5034,5034,2.0,1005,555,,,,,
20124,frozen/instant,5034,5034,2.0,1005,555,,,,,
20125,baby/food,5035,5035,1.0,3922,555,,,,,
20126,basic/tea-coffee-soups,5035,5035,1.0,3922,555,,,,,
20127,snacks/sweet,5035,5035,1.0,3922,555,,,,,
20131,fruits-veg/vegetable,5036,5036,1.0,779,555,,,,,
20132,frozen/fruit-vegetable,5036,5036,1.0,779,555,,,,,
20133,home/accessories,5036,5036,1.0,779,555,,,,,
20134,meat/smoked,5037,5037,1.0,2484,555,,,,,
20135,meat/meat-products,5037,5037,1.0,2484,555,,,,,
20136,pastry/basic,5037,5037,1.0,2484,555,,,,,
20137,pastry/basic,5038,5038,1.0,3904,555,,,,,
20138,meat/smoked,5038,5038,1.0,3904,555,,,,,
20139,pastry/salty,5038,5038,1.0,3904,555,,,,,
20140,dairy/cheese,5039,5039,1.0,3923,555,,,,,
20141,dairy/joghurts,5039,5039,1.0,3923,555,,,,,
20142,basic/baking,5039,5039,1.0,3923,555,,,,,
20143,pastry/sweet,5040,5040,1.0,3924,555,,,,,
20144,dairy/joghurts,5040,5040,1.0,3924,555,,,,,
20145,auto/care,5040,5040,1.0,3924,555,,,,,
20146,dairy/eggs,5041,5041,1.0,2388,555,,,,,
20147,home/accessories,5041,5041,1.0,2388,555,,,,,
20148,pastry/salty,5041,5041,1.0,2388,555,,,,,
20155,home/maintenence,5042,5042,2.0,3925,555,,,,,
20156,baby/supplies-hygiene,5042,5042,2.0,3925,555,,,,,
20157,fruits-veg/fruit,5042,5042,2.0,3925,555,,,,,
20167,fruits-veg/vegetable,5043,5043,1.0,3926,555,,,,,
20168,dairy/cheese,5043,5043,1.0,3926,555,,,,,
20169,snacks/sweet,5043,5043,1.0,3926,555,,,,,
20173,fruits-veg/vegetable,5044,5044,2.0,600,555,,,,,
20174,basic/canned-fruits-vegetable,5044,5044,2.0,600,555,,,,,
20175,dairy/cheese,5044,5044,2.0,600,555,,,,,
20176,fruits-veg/vegetable,5045,5045,0.248,3927,555,,,,,
20177,home/accessories,5045,5045,0.248,3927,555,,,,,
20178,other,5045,5045,0.248,3927,555,,,,,
20179,fruits-veg/vegetable,5046,5046,1.0,3928,555,,,,,
20180,fruits-veg/fruit,5046,5046,1.0,3928,555,,,,,
20181,basic/sugar-flour-rice,5046,5046,1.0,3928,555,,,,,
20182,pastry/basic,5047,5047,1.0,3929,555,,,,,
20183,pastry/other,5047,5047,1.0,3929,555,,,,,
20184,meat/meat,5047,5047,1.0,3929,555,,,,,
23131,pastry/basic,5047,5047,1.0,3929,555,,,,,
23132,pastry/other,5047,5047,1.0,3929,555,,,,,
23133,meat/meat,5047,5047,1.0,3929,555,,,,,
20185,dairy/cheese,5048,5048,2.0,2564,555,,,,,
20186,drinks/alcohol,5048,5048,2.0,2564,555,,,,,
20187,pastry/sweet,5048,5048,2.0,2564,555,,,,,
20212,basic/pasta,5049,5049,2.0,1299,555,,,,,
20213,snacks/sweet,5049,5049,2.0,1299,555,,,,,
20214,fruits-veg/fruit,5049,5049,2.0,1299,555,,,,,
20215,dairy/butter,5050,5050,2.0,1018,555,,,,,
20216,drinks/alcohol,5050,5050,2.0,1018,555,,,,,
20217,pastry/sweet,5050,5050,2.0,1018,555,,,,,
20218,drinks/non-alcoholic,5051,5051,2.0,3918,555,,,,,
20219,dairy/milk,5051,5051,2.0,3918,555,,,,,
20220,snacks/sweet,5051,5051,2.0,3918,555,,,,,
20221,dairy/joghurts,5052,5052,2.0,935,555,,,,,
20222,drinks/non-alcoholic,5052,5052,2.0,935,555,,,,,
20223,dairy/cheese,5052,5052,2.0,935,555,,,,,
20224,basic/tea-coffee-soups,5053,5053,2.0,945,555,,,,,
20225,eating,5053,5053,2.0,945,555,,,,,
20226,dairy/cheese,5053,5053,2.0,945,555,,,,,
20227,basic/tea-coffee-soups,5054,5054,2.0,3930,555,,,,,
20228,pastry/sweet,5054,5054,2.0,3930,555,,,,,
20229,free-time/books-news-magazines,5054,5054,2.0,3930,555,,,,,
20230,basic/instant,5055,5055,2.0,3931,556,,,,,
20231,pets,5055,5055,2.0,3931,556,,,,,
20232,meat/meat,5055,5055,2.0,3931,556,,,,,
20233,meat/meat,5056,5056,1.0,3932,556,,,,,
20234,basic/instant,5056,5056,1.0,3932,556,,,,,
20235,meat/fish,5056,5056,1.0,3932,556,,,,,
20236,meat/meat,5057,5057,1.0,3933,556,,,,,
20237,pastry/sweet,5057,5057,1.0,3933,556,,,,,
20238,home/decorations,5057,5057,1.0,3933,556,,,,,
20239,drugstore/beauty,5058,5058,2.0,3934,556,,,,,
20240,dairy/lact-free,5058,5058,2.0,3934,556,,,,,
20241,frozen/sweet,5058,5058,2.0,3934,556,,,,,
20242,free-time/toys,5059,5059,1.0,3935,556,,,,,
20243,home/accessories,5059,5059,1.0,3935,556,,,,,
20244,home/maintenence,5059,5059,1.0,3935,556,,,,,
20383,home/accessories,5060,5060,1.0,3936,557,,,,,
20384,pastry/basic,5060,5060,1.0,3936,557,,,,,
20385,meat/meat-products,5060,5060,1.0,3936,557,,,,,
20245,home/accessories,5061,5061,1.0,3937,557,,,,,
20246,pastry/basic,5061,5061,1.0,3937,557,,,,,
20247,drugstore/beauty,5061,5061,1.0,3937,557,,,,,
20386,home/accessories,5062,5062,1.0,3938,557,,,,,
20387,pastry/basic,5062,5062,1.0,3938,557,,,,,
20388,fashion/clothes,5062,5062,1.0,3938,557,,,,,
20248,home/accessories,5063,5063,2.0,3939,557,,,,,
20249,pastry/basic,5063,5063,2.0,3939,557,,,,,
20250,drugstore/beauty,5063,5063,2.0,3939,557,,,,,
20389,home/accessories,5064,5064,1.0,3940,557,,,,,
20390,pastry/basic,5064,5064,1.0,3940,557,,,,,
20391,fashion/clothes,5064,5064,1.0,3940,557,,,,,
20251,drugstore/beauty,5065,5065,1.0,3941,557,,,,,
20252,home/accessories,5065,5065,1.0,3941,557,,,,,
20253,pastry/basic,5065,5065,1.0,3941,557,,,,,
20392,pastry/basic,5066,5066,0.452,3942,557,,,,,
20393,fashion/clothes,5066,5066,0.452,3942,557,,,,,
20394,home/accessories,5066,5066,0.452,3942,557,,,,,
20254,baby/fake-food,5067,5067,1.0,3943,557,,,,,
20255,home/maintenence,5067,5067,1.0,3943,557,,,,,
20256,drugstore/beauty,5067,5067,1.0,3943,557,,,,,
20395,home/maintenence,5068,5068,1.0,3944,557,,,,,
20396,home/accessories,5068,5068,1.0,3944,557,,,,,
20397,drugstore/beauty,5068,5068,1.0,3944,557,,,,,
20257,baby/fake-food,5069,5069,1.0,3945,557,,,,,
20258,home/maintenence,5069,5069,1.0,3945,557,,,,,
20259,drugstore/beauty,5069,5069,1.0,3945,557,,,,,
20398,home/maintenence,5070,5070,1.0,3946,558,,,,,
20399,home/accessories,5070,5070,1.0,3946,558,,,,,
20400,drugstore/beauty,5070,5070,1.0,3946,558,,,,,
20260,baby/fake-food,5071,5071,1.0,3947,558,,,,,
20261,home/maintenence,5071,5071,1.0,3947,558,,,,,
20262,baby/supplies-hygiene,5071,5071,1.0,3947,558,,,,,
20401,home/maintenence,5072,5072,1.0,3948,559,,,,,
20402,home/accessories,5072,5072,1.0,3948,559,,,,,
20403,drugstore/beauty,5072,5072,1.0,3948,559,,,,,
20263,frozen/sweet,5073,5073,1.0,3949,559,,,,,
20264,fruits-veg/vegetable,5073,5073,1.0,3949,559,,,,,
20265,basic/flavoring,5073,5073,1.0,3949,559,,,,,
20266,basic/flavoring,5074,5074,4.0,3950,560,,,,,
20267,drinks/mineral-water,5074,5074,4.0,3950,560,,,,,
20268,drinks/non-alcoholic,5074,5074,4.0,3950,560,,,,,
20272,drugstore/beauty,5075,5075,1.0,3951,561,,,,,
20273,drinks/alcohol,5075,5075,1.0,3951,561,,,,,
20274,home/maintenence,5075,5075,1.0,3951,561,,,,,
20275,snacks/sweet,5076,5076,1.0,3952,561,,,,,
20276,dairy/joghurts,5076,5076,1.0,3952,561,,,,,
20277,health/vitamins-ointments,5076,5076,1.0,3952,561,,,,,
20287,basic/pasta,5077,5077,1.0,3953,561,,,,,
20288,fruits-veg/dried-nuts,5077,5077,1.0,3953,561,,,,,
20289,snacks/salty,5077,5077,1.0,3953,561,,,,,
20290,basic/spread,5078,5078,1.0,3954,561,,,,,
20291,dairy/cream,5078,5078,1.0,3954,561,,,,,
20292,basic/baking,5078,5078,1.0,3954,561,,,,,
20311,meat/meat,5079,5079,1.0,3955,561,,,,,
20312,meat/meat-products,5079,5079,1.0,3955,561,,,,,
20313,fashion/clothes,5079,5079,1.0,3955,561,,,,,
20314,fruits-veg/vegetable,5080,5080,1.0,3956,561,,,,,
20315,fruits-veg/fruit,5080,5080,1.0,3956,561,,,,,
20316,dairy/joghurts,5080,5080,1.0,3956,561,,,,,
20317,meat/fish,5081,5081,1.0,3957,561,,,,,
20318,basic/canned-fruits-vegetable,5081,5081,1.0,3957,561,,,,,
20319,pastry/sweet,5081,5081,1.0,3957,561,,,,,
20320,dairy/cheese,5082,5082,1.0,3958,561,,,,,
20321,basic/spread,5082,5082,1.0,3958,561,,,,,
20322,basic/baking,5082,5082,1.0,3958,561,,,,,
20323,fruits-veg/vegetable,5083,5083,3.0,3959,562,,,,,
20324,basic/canned-fruits-vegetable,5083,5083,3.0,3959,562,,,,,
20325,dairy/cheese,5083,5083,3.0,3959,562,,,,,
20326,fruits-veg/vegetable,5084,5084,1.0,3960,562,,,,,
20327,basic/canned-fruits-vegetable,5084,5084,1.0,3960,562,,,,,
20328,frozen/fruit-vegetable,5084,5084,1.0,3960,562,,,,,
20329,fruits-veg/vegetable,5085,5085,1.0,3961,562,,,,,
20330,dairy/cheese,5085,5085,1.0,3961,562,,,,,
20331,snacks/salty,5085,5085,1.0,3961,562,,,,,
20332,fruits-veg/fruit,5086,5086,1.0,3962,562,,,,,
20333,meat/meat-products,5086,5086,1.0,3962,562,,,,,
20334,drinks/alcohol,5086,5086,1.0,3962,562,,,,,
20335,snacks/salty,5087,5087,1.0,3963,562,,,,,
20336,home/laundry,5087,5087,1.0,3963,562,,,,,
20337,health/vitamins-ointments,5087,5087,1.0,3963,562,,,,,
20338,dairy/cheese,5088,5088,1.0,3964,562,,,,,
20339,dairy/joghurts,5088,5088,1.0,3964,562,,,,,
20340,fruits-veg/vegetable,5088,5088,1.0,3964,562,,,,,
20341,pastry/sweet,5089,5089,1.0,3965,562,,,,,
20342,basic/tea-coffee-soups,5089,5089,1.0,3965,562,,,,,
20343,dairy/joghurts,5089,5089,1.0,3965,562,,,,,
20347,fruits-veg/vegetable,5090,5090,1.0,3966,562,,,,,
20348,dairy/cheese,5090,5090,1.0,3966,562,,,,,
20349,snacks/salty,5090,5090,1.0,3966,562,,,,,
20350,fruits-veg/vegetable,5091,5091,1.0,3967,562,,,,,
20351,basic/spices,5091,5091,1.0,3967,562,,,,,
20352,dairy/cheese,5091,5091,1.0,3967,562,,,,,
20353,snacks/sweet,5092,5092,1.0,3968,562,,,,,
20354,snacks/salty,5092,5092,1.0,3968,562,,,,,
20355,pastry/sweet,5092,5092,1.0,3968,562,,,,,
20356,dairy/joghurts,5093,5093,1.0,3969,562,,,,,
20357,dairy/lact-free,5093,5093,1.0,3969,562,,,,,
20358,health/vitamins-ointments,5093,5093,1.0,3969,562,,,,,
20359,snacks/sweet,5094,5094,1.0,3970,563,,,,,
20360,home/maintenence,5094,5094,1.0,3970,563,,,,,
20361,fruits-veg/fruit,5094,5094,1.0,3970,563,,,,,
20362,dairy/milk,5095,5095,10.0,3971,563,,,,,
20363,drinks/non-alcoholic,5095,5095,10.0,3971,563,,,,,
20364,drinks/mineral-water,5095,5095,10.0,3971,563,,,,,
20365,home/maintenence,5096,5096,1.0,3972,564,,,,,
20366,health/vitamins-ointments,5096,5096,1.0,3972,564,,,,,
20367,snacks/sweet,5096,5096,1.0,3972,564,,,,,
20368,fruits-veg/fruit,5097,5097,1.0,3973,564,,,,,
20369,meat/meat-products,5097,5097,1.0,3973,564,,,,,
20370,drinks/alcohol,5097,5097,1.0,3973,564,,,,,
20371,basic/sugar-flour-rice,5098,5098,1.0,3974,564,,,,,
20372,pastry/salty,5098,5098,1.0,3974,564,,,,,
20373,meat/deli,5098,5098,1.0,3974,564,,,,,
20374,eating,5099,5099,2.0,1908,565,,,,,
20375,basic/tea-coffee-soups,5099,5099,2.0,1908,565,,,,,
20376,basic/instant,5099,5099,2.0,1908,565,,,,,
23419,eating,5099,5099,2.0,1908,565,,,,,
23420,basic/instant,5099,5099,2.0,1908,565,,,,,
23421,basic/tea-coffee-soups,5099,5099,2.0,1908,565,,,,,
20377,basic/spread,5100,5100,2.0,1909,565,,,,,
20378,basic/sauces,5100,5100,2.0,1909,565,,,,,
20379,meat/meat-products,5100,5100,2.0,1909,565,,,,,
20380,basic/tea-coffee-soups,5101,5101,1.0,3975,565,,,,,
20381,home/maintenence,5101,5101,1.0,3975,565,,,,,
20382,meat/smoked,5101,5101,1.0,3975,565,,,,,
20404,free-time/books-news-magazines,5102,5102,1.0,3976,565,,,,,
20405,home/plants-garden,5102,5102,1.0,3976,565,,,,,
20406,home/office,5102,5102,1.0,3976,565,,,,,
20407,dairy/joghurts,5103,5103,1.0,3977,565,,,,,
20408,eating,5103,5103,1.0,3977,565,,,,,
20409,drinks/non-alcoholic,5103,5103,1.0,3977,565,,,,,
20410,frozen/instant,5104,5104,1.0,3978,565,,,,,
20411,dairy/cheese,5104,5104,1.0,3978,565,,,,,
20412,pastry/sweet,5104,5104,1.0,3978,565,,,,,
20413,basic/sauces,5105,5105,2.0,3979,565,,,,,
20414,basic/spread,5105,5105,2.0,3979,565,,,,,
20415,basic/pasta,5105,5105,2.0,3979,565,,,,,
20416,basic/sauces,5106,5106,1.0,3980,566,,,,,3981.0
20417,basic/flavoring,5106,5106,1.0,3980,566,,,,,3981.0
20418,basic/pasta,5106,5106,1.0,3980,566,,,,,3981.0
20419,frozen/instant,5107,5107,1.0,3982,566,,,,,3983.0
20420,drinks/beer,5107,5107,1.0,3982,566,,,,,3983.0
20421,home/plants-garden,5107,5107,1.0,3982,566,,,,,3983.0
20422,drinks/beer,5108,5108,1.0,2668,566,,,,,3984.0
20423,frozen/sweet,5108,5108,1.0,2668,566,,,,,3984.0
20424,basic/canned-fruits-vegetable,5108,5108,1.0,2668,566,,,,,3984.0
20425,fruits-veg/fruit,5109,5109,1.0,3985,566,,,,,3986.0
20426,drinks/alcohol,5109,5109,1.0,3985,566,,,,,3986.0
20427,dairy/cheese,5109,5109,1.0,3985,566,,,,,3986.0
20428,drinks/beer,5110,5110,1.0,3987,566,,,,,3984.0
20429,drinks/non-alcoholic-beer,5110,5110,1.0,3987,566,,,,,3984.0
20430,free-time/toys,5110,5110,1.0,3987,566,,,,,3984.0
20431,drugstore/beauty,5111,5111,1.0,3988,566,,,,,3989.0
20432,home/bags,5111,5111,1.0,3988,566,,,,,3989.0
20433,other,5111,5111,1.0,3988,566,,,,,3989.0
20434,eating,5112,5112,1.0,3990,566,,,,,3991.0
20435,free-time/books-news-magazines,5112,5112,1.0,3990,566,,,,,3991.0
20436,dairy/cheese,5112,5112,1.0,3990,566,,,,,3991.0
20437,fruits-veg/vegetable,5113,5113,1.0,3992,566,,,,,3993.0
20438,drinks/beer,5113,5113,1.0,3992,566,,,,,3993.0
20439,home/plants-garden,5113,5113,1.0,3992,566,,,,,3993.0
20440,basic/tea-coffee-soups,5114,5114,1.0,3994,566,,,,,3995.0
20441,basic/wheat-legumes,5114,5114,1.0,3994,566,,,,,3995.0
20442,dairy/cheese,5114,5114,1.0,3994,566,,,,,3995.0
20452,basic/tea-coffee-soups,5114,5114,1.0,3994,566,,,,,3995.0
20453,basic/wheat-legumes,5114,5114,1.0,3994,566,,,,,3995.0
20454,drinks/alcohol,5114,5114,1.0,3994,566,,,,,3995.0
20455,basic/tea-coffee-soups,5114,5114,1.0,3994,566,,,,,3995.0
20456,eating,5114,5114,1.0,3994,566,,,,,3995.0
20457,dairy/cheese,5114,5114,1.0,3994,566,,,,,3995.0
20443,eating,5115,5115,1.0,3996,566,,,,,3997.0
20444,free-time/books-news-magazines,5115,5115,1.0,3996,566,,,,,3997.0
20445,dairy/cheese,5115,5115,1.0,3996,566,,,,,3997.0
20446,drinks/non-alcoholic,5116,5116,1.0,3998,566,,,,,3999.0
20447,drinks/mineral-water,5116,5116,1.0,3998,566,,,,,3999.0
20448,drugstore/beauty,5116,5116,1.0,3998,566,,,,,3999.0
20461,drinks/non-alcoholic,5116,5116,1.0,3998,566,,,,,3999.0
20462,drinks/mineral-water,5116,5116,1.0,3998,566,,,,,3999.0
20463,drugstore/beauty,5116,5116,1.0,3998,566,,,,,3999.0
20449,basic/sugar-flour-rice,5117,5117,1.0,4000,566,,,,,4001.0
20450,meat/fish,5117,5117,1.0,4000,566,,,,,4001.0
20451,pastry/salty,5117,5117,1.0,4000,566,,,,,4001.0
20458,frozen/fruit-vegetable,5118,5118,0.59,4002,567,,,,,
20459,home/plants-garden,5118,5118,0.59,4002,567,,,,,
20460,basic/instant,5118,5118,0.59,4002,567,,,,,
20464,basic/tea-coffee-soups,5119,5119,1.0,4003,567,,,,,
20465,drinks/alcohol,5119,5119,1.0,4003,567,,,,,
20466,drinks/non-alcoholic,5119,5119,1.0,4003,567,,,,,
20470,basic/tea-coffee-soups,5119,5119,1.0,4003,567,,,,,
20471,drinks/alcohol,5119,5119,1.0,4003,567,,,,,
20472,drinks/non-alcoholic,5119,5119,1.0,4003,567,,,,,
20476,basic/tea-coffee-soups,5119,5119,1.0,4003,567,,,,,
20477,drinks/alcohol,5119,5119,1.0,4003,567,,,,,
20478,drinks/non-alcoholic,5119,5119,1.0,4003,567,,,,,
20467,drinks/non-alcoholic,5120,5120,1.0,4004,567,,,,,
20468,snacks/sweet,5120,5120,1.0,4004,567,,,,,
20469,basic/tea-coffee-soups,5120,5120,1.0,4004,567,,,,,
20473,drinks/non-alcoholic,5120,5120,1.0,4004,567,,,,,
20474,snacks/sweet,5120,5120,1.0,4004,567,,,,,
20475,basic/tea-coffee-soups,5120,5120,1.0,4004,567,,,,,
20479,drinks/non-alcoholic,5120,5120,1.0,4004,567,,,,,
20480,snacks/sweet,5120,5120,1.0,4004,567,,,,,
20481,basic/tea-coffee-soups,5120,5120,1.0,4004,567,,,,,
20488,basic/tea-coffee-soups,5121,5121,10.0,3616,567,,,,,
20489,home/maintenence,5121,5121,10.0,3616,567,,,,,
20490,pastry/sweet,5121,5121,10.0,3616,567,,,,,
20491,home/maintenence,5122,5122,2.0,4005,567,,,,,
20492,home/accessories,5122,5122,2.0,4005,567,,,,,
20493,home/cleaning,5122,5122,2.0,4005,567,,,,,
20494,drinks/alcohol,5123,5123,1.0,4006,567,,,,,
20495,home/decorations,5123,5123,1.0,4006,567,,,,,
20496,home/maintenence,5123,5123,1.0,4006,567,,,,,
20497,dairy/cheese,5124,5124,1.0,4007,567,,,,,
20498,dairy/joghurts,5124,5124,1.0,4007,567,,,,,
20499,pastry/sweet,5124,5124,1.0,4007,567,,,,,
20500,drinks/beer,5125,5125,3.0,4008,567,,,,,
20501,home/decorations,5125,5125,3.0,4008,567,,,,,
20502,home/maintenence,5125,5125,3.0,4008,567,,,,,
20506,snacks/sweet,5126,5126,1.0,4009,567,,,,,
20507,dairy/cheese,5126,5126,1.0,4009,567,,,,,
20508,basic/canned-fruits-vegetable,5126,5126,1.0,4009,567,,,,,
20509,snacks/sweet,5127,5127,1.0,4010,567,,,,,
20510,health/vitamins-ointments,5127,5127,1.0,4010,567,,,,,
20511,drugstore/hygiene,5127,5127,1.0,4010,567,,,,,
20482,auto/fuel,5128,5128,1.0,4011,567,,,,,
20483,drinks/alcohol,5128,5128,1.0,4011,567,,,,,
20484,free-time/other,5128,5128,1.0,4011,567,,,,,
20512,auto/fuel,5129,5129,0.3,3618,567,,,,,
20513,drinks/alcohol,5129,5129,0.3,3618,567,,,,,
20514,drugstore/beauty,5129,5129,0.3,3618,567,,,,,
20515,dairy/milk,5130,5130,1.0,4012,567,,,,,
20516,health/vitamins-ointments,5130,5130,1.0,4012,567,,,,,
20517,drinks/mineral-water,5130,5130,1.0,4012,567,,,,,
20521,fruits-veg/vegetable,5131,5131,1.0,4013,567,,,,,
20522,basic/spices,5131,5131,1.0,4013,567,,,,,
20523,pastry/basic,5131,5131,1.0,4013,567,,,,,
20524,fruits-veg/fruit,5132,5132,0.14,4014,567,,,,,
20525,drinks/alcohol,5132,5132,0.14,4014,567,,,,,
20526,fruits-veg/vegetable,5132,5132,0.14,4014,567,,,,,
20527,fruits-veg/vegetable,5133,5133,1.0,4015,567,,,,,
20528,dairy/cheese,5133,5133,1.0,4015,567,,,,,
20529,basic/tea-coffee-soups,5133,5133,1.0,4015,567,,,,,
20530,fruits-veg/vegetable,5134,5134,1.0,653,568,,,,,
20531,free-time/toys,5134,5134,1.0,653,568,,,,,
20532,drinks/alcohol,5134,5134,1.0,653,568,,,,,
20536,basic/canned-fruits-vegetable,5135,5135,1.0,625,568,,,,,
20537,dairy/joghurts,5135,5135,1.0,625,568,,,,,
20538,home/office,5135,5135,1.0,625,568,,,,,
20539,basic/sugar-flour-rice,5136,5136,1.0,3217,568,,,,,
20540,pastry/salty,5136,5136,1.0,3217,568,,,,,
20541,home/plants-garden,5136,5136,1.0,3217,568,,,,,
20545,fruits-veg/fruit,5137,5137,1.0,658,568,,,,,
20546,home/plants-garden,5137,5137,1.0,658,568,,,,,
20547,health/vitamins-ointments,5137,5137,1.0,658,568,,,,,
20548,fruits-veg/vegetable,5138,5138,1.0,3436,568,,,,,
20549,dairy/cheese,5138,5138,1.0,3436,568,,,,,
20550,dairy/joghurts,5138,5138,1.0,3436,568,,,,,
20551,basic/sugar-flour-rice,5139,5139,1.0,657,568,,,,,
20552,pastry/salty,5139,5139,1.0,657,568,,,,,
20553,home/plants-garden,5139,5139,1.0,657,568,,,,,
20554,basic/sugar-flour-rice,5140,5140,1.0,4016,569,,,,,
20555,health/vitamins-ointments,5140,5140,1.0,4016,569,,,,,
20556,basic/baking,5140,5140,1.0,4016,569,,,,,
20560,basic/sauces,5141,5141,1.0,4017,569,,,,,
20561,pastry/sweet,5141,5141,1.0,4017,569,,,,,
20562,dairy/butter,5141,5141,1.0,4017,569,,,,,
20563,basic/pasta,5142,5142,1.0,4018,569,,,,,
20564,home/office,5142,5142,1.0,4018,569,,,,,
20565,home/plants-garden,5142,5142,1.0,4018,569,,,,,
20566,basic/pasta,5143,5143,1.0,4019,569,,,,,
20567,home/maintenence,5143,5143,1.0,4019,569,,,,,
20568,home/office,5143,5143,1.0,4019,569,,,,,
20569,basic/pasta,5144,5144,1.0,4020,569,,,,,
20570,home/office,5144,5144,1.0,4020,569,,,,,
20571,home/laundry,5144,5144,1.0,4020,569,,,,,
20572,meat/meat,5145,5145,1.0,4021,569,,,,,
20573,basic/jams-marmelade-honey,5145,5145,1.0,4021,569,,,,,
20574,basic/oil-acid-grease,5145,5145,1.0,4021,569,,,,,
20575,meat/meat,5146,5146,1.0,4022,570,,,,,
20576,home/accessories,5146,5146,1.0,4022,570,,,,,
20577,basic/tea-coffee-soups,5146,5146,1.0,4022,570,,,,,
20578,meat/meat-products,5147,5147,1.0,4023,570,,,,,
20579,meat/smoked,5147,5147,1.0,4023,570,,,,,
20580,pastry/basic,5147,5147,1.0,4023,570,,,,,
20587,dairy/cream,5148,5148,1.0,4024,570,,,,,
20588,basic/baking,5148,5148,1.0,4024,570,,,,,
20589,meat/fish,5148,5148,1.0,4024,570,,,,,
20635,other,5149,5149,0.36,4025,570,,,,,
